"Date","Prefecture","Guests_Total","Guests_Prefecture","Guests_OutsidePrefecture","Type_Ryokan","Type_Resort","Type_Business","Type_City","Type_Simple","Type_CompaniesGroups","Pref_Ryokan","Out_Ryokan","Pref_Resort","Out_Resort","Pref_Business","Out_Business","Pref_City","Out_City","Pref_Simple","Out_Simple","Pref_CompaniesGroups","Out_CompaniesGroups","Occupancy_Rate","Occupancy_Tourists","Occupancy_NonTourists","Occupancy_0to9","Occupancy_Tourists_0to9","Occupancy_NonTourists_0to9","Occupancy_10to19","Occupancy_Tourists_10to19","Occupancy_NonTourists_10to19","Occupancy_30to99","Occupancy_Tourists_30to99","Occupancy_NonTourists_30to99","Occupancy_over100","Occupancy_Tourists_over100","Occupancy_NonTourists_over100","Occupancy_Ryokan","Occupancy_Resort","Occupancy_Business","Occupancy_City","Occupancy_Simple","Occupancy_CompaniesGroups"
2020-11-01,"Yamaguchi",352280,96380,241720,108710,16510,196340,19620,9870,1220,35220,73500,8290,7940,44100,138640,4170,15450,3640,5930,950,270,39.2,32.9,46.3,19.9,9.7,28,43,30.4,51.7,50.6,44.5,60.1,43.1,41.9,47.8,32.6,44.3,52.5,47.3,11.3,4.9
2020-11-01,"Yamanashi",541710,57310,457410,197130,124100,138930,8940,67150,5460,18470,176270,5140,98410,23110,115810,1670,7270,7070,56020,1830,3630,16.8,14.4,33.4,5.3,5,7.5,27.7,18.4,51.7,38.3,35.4,55.3,39.5,39.2,82.2,16.3,21,46.2,54.2,7.1,3.7
2020-12-01,"Aichi",1006970,373550,545510,89360,40570,687820,166360,15610,7240,55590,21750,21800,6920,226890,414080,53500,97450,10240,3590,5530,1710,26.9,18.3,32.2,16.2,9.7,26.6,32.5,21.8,35.5,27,24.3,29,26.1,20.2,31.7,13.5,21.8,32.5,34.1,6.1,16.4
2020-12-01,"Akita",228030,109670,114920,72320,11800,120690,17540,5630,40,47310,24950,7520,4280,43750,73570,7910,9630,3140,2490,40,0,19.5,14.7,24.2,6.5,6.1,7,28.7,15.3,41.3,29,19.5,47,25.4,23.3,28.5,15.3,24,26.8,41.5,4,0.3
2020-12-01,"Aomori",282870,108980,161440,73520,11310,178830,15840,3360,0,36080,37220,4360,6950,59600,107010,6840,9010,2100,1260,0,0,25.3,17.2,32,18,5.1,25.6,31,22.5,37.3,28.1,17.7,36.3,27.4,28.8,19.5,17.2,15.1,38.5,24.4,4,0
2020-12-01,"Chiba",1548610,359800,1118160,130960,734770,435550,182790,51490,13060,59080,68540,107380,579970,114760,306720,52900,125000,20120,31130,5560,6800,29.2,26.9,34.1,14.2,11.4,22.8,31.7,21.2,41.7,32.4,30,37,35.5,36.8,32.2,17,37.7,36.1,36.2,6.7,12.3
2020-12-01,"Ehime",276250,70580,181670,65850,7550,149390,31800,19390,2270,17080,48330,2340,4030,38220,88890,5390,26400,6570,12720,970,1300,28.1,20,34.6,13.9,6.2,21.6,36.4,23.9,40.3,35.8,29.9,42.3,33.3,29.7,37.3,26,35.1,40.3,37.6,8.5,8.9
2020-12-01,"Fukui",237770,50920,175160,113460,13900,94340,7980,8080,NA,31200,81240,1840,12060,13400,71580,1590,5090,2890,5190,NA,NA,21.6,17.7,30.7,8.6,8.4,10.5,29.1,15.1,43.8,32.3,23.9,45.9,32.2,32.2,NA,18.4,21.2,40.1,22.6,5.9,NA
2020-12-01,"Fukuoka",1025750,359680,650410,56630,51380,705540,182770,25320,4120,45400,11020,35950,12510,214130,484200,50480,131940,12390,9420,1340,1330,29.1,19.9,36.4,17,9.8,31.9,34,21,38.8,34,35.3,33.3,31,20.8,41.1,17.4,22.3,35.5,38.3,6.7,3.4
2020-12-01,"Fukushima",799600,248840,520040,235110,83150,412270,21440,34620,13010,82680,150730,17180,65970,119310,272440,5120,13940,15850,16350,8700,610,23.3,13.9,37,18.5,5.4,33.9,26.9,14.5,37.3,29.6,20.5,49,22.4,21.9,25.1,16,20.8,43.5,46.6,7.1,17.4
2020-12-01,"Gifu",374930,78630,284220,124450,51640,167740,12510,14990,3600,26420,94350,10160,41480,35310,124030,3680,8830,1760,13230,1300,2300,20.2,14.2,42.4,9.4,4.7,29,30.1,16.9,51.7,26.8,21.8,47.1,25.2,25.2,NA,13.2,20.3,49.5,25.1,6.4,11
2020-12-01,"Gunma",515150,110190,398980,231080,51330,197270,20800,9240,5420,45960,179810,6260,45070,52720,144540,4290,16520,800,7780,160,5260,23.3,17.9,40.2,10.5,8.5,18,36.3,20.6,61.4,29.7,25.2,40.9,27.2,27.2,NA,18.7,18.6,51.4,35.6,4.6,9.1
2020-12-01,"Hiroshima",560990,200580,353700,43550,36330,356950,97250,24170,2740,19600,23680,14400,21930,124890,226560,27300,69950,13550,10620,840,960,24.8,12.9,33.2,11.8,4.1,21.1,25.6,8.2,33.4,35.3,24.1,43.3,38.1,38.6,38,15.9,30.1,38.2,27.6,4.6,5.6
2020-12-01,"Hokkaido",1247290,758300,433470,269540,170450,603080,153540,48000,2680,192720,61750,92130,78320,363740,206710,79080,67320,28160,19180,2470,210,14.8,11.7,19.8,9.2,4.9,13.7,20.4,16.5,23.8,18.6,14.1,27.1,13.6,13,16.9,11.2,13.4,22.6,15,5.3,1.9
2020-12-01,"Hyogo",896980,283830,575320,231590,130260,335720,152350,29780,17290,90130,138450,33640,72710,88440,238560,54640,97710,13380,16400,3590,11490,27,22.1,37.1,9.5,8.5,14.1,29.8,17.5,41.2,34.2,28.9,40.6,37.9,36.3,46.4,20.9,29.4,42.8,43.3,6,12.3
2020-12-01,"Ibaraki",414510,102450,277440,63410,9750,315500,16530,6620,2710,14240,47060,4140,5610,73090,209890,5770,10760,2880,3740,2320,390,27.6,12.9,36.5,12.3,5.7,17.1,33.1,5.9,42.9,38.1,20.5,52.5,35.1,41.6,31.8,11.2,25,43.9,23.9,7,18.6
2020-12-01,"Ishikawa",530840,107620,403130,167370,21020,249160,64300,28120,870,47390,114390,5800,10890,30690,208340,8230,56080,15020,13050,500,370,26.6,24.6,33.5,13.1,13.1,15,29.8,23.9,38.2,31.4,30.8,33.8,31,29.7,42.5,23.1,19,37,46.7,8.5,5.6
2020-12-01,"Iwate",360700,140720,219530,99520,45170,158920,41770,14890,420,49500,50030,17780,27400,51600,107320,12170,29150,9320,5580,360,60,22.9,15.1,33.1,13.3,7.5,20,30.4,18.1,35.5,27.2,19.1,42.1,17.9,14.9,48.7,17.3,13.5,42.7,39.6,8.1,15
2020-12-01,"Kagawa",225760,47790,169130,37220,37120,98600,34280,18450,90,7290,29930,6850,30260,22630,75970,5300,20130,5710,12740,0,90,22.1,14.9,35.5,9.4,7.1,26.5,21.8,8.4,30.7,33.3,25.3,43.2,32.7,29.2,42.6,22.6,22.8,33.5,40.1,5.9,4.8
2020-12-01,"Kagoshima",534810,177230,350810,103280,71770,264420,61610,32950,780,32160,68240,23230,48530,89390,171140,15270,46340,16680,16270,500,280,27.4,21.6,35,11.3,7.2,17.2,36.2,16.9,45.2,41.8,33,52.9,44,42.9,55.1,20.4,26.1,44.4,51.7,7.5,3.9
2020-12-01,"Kanagawa",1472200,585620,795580,143080,232150,672480,215620,169300,39570,56480,85830,69490,133420,234950,400610,115600,97890,93110,54290,15990,23530,33.6,28.1,39.7,18.5,10.5,36.2,35.6,29.4,39.6,38.8,39.6,38.2,48.6,49,47.9,19.6,41,44.1,47.4,29.4,7.5
2020-12-01,"Kochi",160490,34110,115090,34610,14550,83860,20020,7450,NA,5220,23960,3850,10700,19240,59070,2370,17650,3440,3720,NA,NA,18.3,13.6,24.2,7.3,3.8,11.5,27.1,15.5,33.2,25.6,20.1,44.3,34.8,33.2,40.8,13.8,20.7,31.7,36.2,3.2,NA
2020-12-01,"Kumamoto",479260,145850,330700,107280,58460,233570,46900,31200,1850,39090,67990,16120,42340,64070,166990,13140,33760,11950,19250,1480,370,24.1,18.1,33.1,10.1,11.1,7.3,30.4,24.3,34.5,31.3,22.2,43.8,34.7,24.6,55.8,16.9,21.1,39.7,50.6,8.5,6.2
2020-12-01,"Kyoto",1375160,219720,1096630,148030,73450,671120,325470,143380,13700,22480,122370,8100,45500,124770,515160,36740,288740,26290,112500,1350,12360,21.9,21.1,26.6,12,11.1,17.7,24.2,22.4,28.8,28.5,27.9,31.2,30.8,31.3,NA,17.1,29,29.8,29.3,9.3,6.3
2020-12-01,"Mie",529840,111690,390420,144210,130050,230380,13430,8220,3550,37690,97290,24200,92380,44770,180580,2540,10900,1520,6700,980,2570,27.9,23.1,40.4,7.9,7.6,9.5,37.8,25,50.7,40.5,35.9,49.1,32.9,32,54.4,20.6,32.8,51.4,51.4,5.6,2
2020-12-01,"Miyagi",610850,235490,364290,139490,45150,350700,43960,30090,1480,77580,60840,26110,19030,102000,239280,14170,29790,14500,15000,1130,350,26.4,17.4,36,12.9,4.8,26.9,32.1,12.3,39.3,32.1,23.1,39,27.1,27.8,22.6,19.9,18.9,41.9,28.9,8.5,5.1
2020-12-01,"Miyazaki",313620,89550,203710,28500,67270,194500,12430,10920,10,8140,17130,18650,46620,52040,127330,3580,8840,7140,3780,0,0,27.6,22.3,32.7,16.7,6,21.7,31.5,12.5,41.3,33.9,29.7,42.5,36.7,38.2,5.2,14.7,30.9,39,34.3,5.9,0.3
2020-12-01,"Nagano",865400,177460,661410,276100,182940,291150,43490,55770,15960,63260,200640,15520,155540,78600,212550,12080,31410,7360,47580,640,13690,12.3,9.3,28,5.1,4.8,7.4,17.9,10.3,38.1,23.8,18.7,46,21.2,19,39.7,8.6,14.7,40,36.5,4.2,3.8
2020-12-01,"Nagasaki",504730,118110,363580,65690,152630,212960,51480,19800,2170,21880,43480,25010,127630,49690,140570,8530,42950,11120,8680,1880,290,26.8,22,38.1,10,5,22.5,34.2,20.5,43.2,39.2,32.3,55.2,45.6,45.8,41,16.9,41.5,38.6,42.6,4.6,7
2020-12-01,"Nara",136150,31630,102250,30060,19250,49360,23280,14200,0,6840,22060,5620,13630,11400,37540,3850,19430,3910,9590,0,0,13.7,12.7,22.5,4.1,3.6,9.2,18.1,14.4,29.2,24.5,23.8,47.8,42.2,42.2,NA,9.2,39.9,32.7,30.4,3.8,0
2020-12-01,"Niigata",562770,220360,313220,183680,59180,262950,34940,10920,11110,93430,88960,14330,37150,88120,154610,17470,17470,4090,6830,2910,8200,15.3,8.9,34.3,4.6,3.1,12.8,30.5,12,48.3,23.7,17.8,40.8,22.2,18.5,33.2,10.4,10.5,41,40.3,1.9,22
2020-12-01,"Oita",460350,77950,363080,147300,94440,180050,18060,16010,4490,21000,122420,12570,81870,32450,132150,5120,12940,5280,10730,1530,2960,24.1,22.4,28.1,11.5,11.1,13.3,33.2,29.4,36.6,32.2,28.3,40.3,40.6,39.4,53.5,22.8,31.8,39.8,34.5,3.9,9.2
2020-12-01,"Okayama",335620,80950,227530,41770,20820,206620,48990,15920,1510,12170,28070,5340,15490,43300,142730,12230,31720,7880,8040,30,1480,21.7,11.8,33.1,7.7,6.3,11,34.3,15.4,42.4,29.7,19.4,39.9,36.1,23.8,57.8,13.1,13,38.7,39.1,4,19.3
2020-12-01,"Okinawa",1275310,320880,915320,21390,646140,359580,136170,110220,1800,9600,11130,114940,498990,116310,240420,30730,105450,47500,59320,1800,0,21.9,21.2,27.2,13.1,10.8,22.2,24.5,22.1,29.5,26.3,24.6,41.9,30.4,30.4,NA,11.8,25.3,31.8,23.5,8.4,2.8
2020-12-01,"Osaka",1373160,432590,872880,14430,53390,912840,315570,60920,16010,9330,3250,17060,36330,269800,595260,110210,203780,25210,19240,980,15030,16.8,14.3,19.8,10.5,7.5,15,20.4,20.2,20.6,19.5,16.9,22.5,18.8,16,22.2,13.4,14.6,17.3,18.3,9.8,21.1
2020-12-01,"Saga",194200,34790,152330,63510,23720,88310,10010,8170,470,13870,44480,3400,20320,13210,73180,2280,7730,1890,6290,140,340,24,20.2,28.8,9.5,7,12,31.2,20.7,41,36.6,29.2,46.9,32.6,33.6,26.5,25,27.3,42.2,38.1,5.5,0.6
2020-12-01,"Saitama",343700,112120,185760,19500,19930,241330,44570,18000,380,9820,9680,9060,10470,62480,134020,19540,24440,11220,6770,0,380,35.3,18.7,43.8,10.1,12.1,5.6,48.9,19.7,52,38.5,25.4,45.4,47.3,48.2,47.2,13.5,27.3,48.6,44.4,13.9,1.2
2020-12-01,"Shiga",245700,56120,187160,48180,44680,113960,29010,8840,1040,11910,36270,7230,37450,27210,84450,7350,21660,2120,6590,300,740,22.2,17.4,33.5,4.1,3.6,6.7,30.1,17.3,39,30.5,22.2,43.8,30.5,29.7,56.5,17.3,29.9,42.9,32.2,3.7,1.3
2020-12-01,"Shimane",227120,54630,172500,78710,4130,123750,11990,7950,590,15660,63050,1110,3020,31760,92000,2200,9800,3820,4130,90,490,25.3,17.6,36.1,10.7,4.6,20.6,32.2,20.5,39.6,36.9,28.4,54.9,31.4,31.4,NA,20.2,27.1,44,35,4.5,24
2020-12-01,"Shizuoka",1428300,361960,1012340,352990,293170,652760,61130,44100,24150,60000,289550,59430,213040,188430,435410,23390,37740,19700,24180,11010,12430,27.1,20.4,41.2,17.6,8.1,42.8,30.5,22.1,37.2,34.8,29.6,49.4,25.7,23.7,34.9,21.9,24.2,47.1,35,8.5,6.5
2020-12-01,"Tochigi",624500,129230,466110,196730,159490,215830,11710,35960,4770,34660,151910,33750,120710,49920,151940,3480,8230,6410,29550,1010,3760,23.4,19.3,38,11.9,11.5,16.7,27.8,17.7,46.4,28.6,23.2,38.8,31.3,31.3,31.7,18.9,23.3,39.1,33.1,13.1,5.9
2020-12-01,"Tokushima",161560,33130,109350,33990,22210,83780,13380,7610,590,7250,22690,2090,11560,17240,64790,2230,6440,4220,3390,100,490,24.5,18.7,31.8,13.5,7.7,19.8,32.1,20.4,43.1,35,26,42.6,36.3,36.3,NA,14.9,33.3,38.7,36.9,7.5,6.5
2020-12-01,"Tokyo",3604480,1533250,1814050,108620,18570,2207590,974760,179290,115640,37110,26740,11430,7140,809080,1255480,476170,436150,99860,75010,99590,13530,26.4,23.4,28.6,23.9,12.7,33.8,29.7,30.4,29.7,28.9,32,27.4,23.3,23.4,23.2,16.8,19.9,31.1,22.8,14.1,42.6
2020-12-01,"Tottori",215040,53540,157860,79260,580,104370,21480,8360,1000,19240,57530,40,530,25940,78420,4330,17150,3990,3230,0,1000,26.7,16.1,47.5,14.7,4.3,37.9,33.2,10.7,54.6,35.4,29.6,53.1,27.5,24.1,34.5,23.1,5.1,48.5,45.8,4.5,20.7
2020-12-01,"Toyama",190410,58830,131380,48250,10400,107280,18400,4340,1750,26070,21980,3500,6900,22150,85130,3390,15000,2510,1830,1210,540,17.8,11.6,26.4,4.3,3.4,6.8,25.7,12.3,33.8,22.9,19,28.2,31,29,33.3,12.9,16.6,29.6,33.2,2.1,18.5
2020-12-01,"Wakayama",334330,49620,269050,133010,75210,80590,8770,33840,2900,21330,111440,10930,57180,8660,63620,1950,6810,5070,28760,1670,1230,20.6,17.8,35.9,10,8.1,21.4,27.8,19,49.1,31.9,31.8,31.9,23.4,22.4,53.7,17.8,26.3,39,54.1,9.6,17.7
2020-12-01,"Yamagata",294450,91720,188920,110270,10730,143560,24730,2670,2500,38110,62250,4600,6120,37440,103330,9260,15470,1410,1210,900,530,17.8,10.8,32.1,9.1,4,22.4,21.1,12.8,34.5,27.2,18.8,41,25.7,18.6,39,12.7,12.4,40.5,34.6,1.2,5.1
2020-12-01,"Yamaguchi",290880,95720,181250,87440,12370,168930,15850,5310,990,41820,45600,6270,5970,40140,115360,4710,11140,2380,2610,400,580,31.3,24.6,38.5,15.9,5.6,24.7,33.8,21.2,41.7,41.1,34.8,51,34,33.8,34.8,25.6,32.1,43.9,37,5.5,3.9
2020-12-01,"Yamanashi",369860,49510,302900,122690,67080,128250,6730,42000,3110,11990,109780,5310,45500,22780,105450,1570,5150,7350,34410,510,2600,10.9,8.4,26.4,2.9,2.7,4.5,20,11.9,39.4,24.3,19,48,28.7,28.3,77.4,9.6,10.9,37.6,39.5,4.2,2
